battle_url,location
https://en.wikipedia.org/wiki/Battle_of_Chaldiran,"Chaldiran plain, Iranian Azerbaijan[1]39°05′20″N 44°19′37″E﻿ / ﻿39.08889°N 44.32694°E﻿ / 39.08889; 44.32694"
https://en.wikipedia.org/wiki/Battle_of_Orsha,"Orsha, Grand Duchy of Lithuania, present-day Belarus54°30′N 30°23′E﻿ / ﻿54.500°N 30.383°E﻿ / 54.500; 30.383"
https://en.wikipedia.org/wiki/Battle_of_Marignano,"Near Melegnano, southeast of Milan, present-day Italy"
https://en.wikipedia.org/wiki/Arumer_Zwarte_Hoop,Friesland in what is now the Netherlands
https://en.wikipedia.org/wiki/War_of_Urbino,"Duchy of Urbino, Italy"
https://en.wikipedia.org/wiki/Siege_of_Arai,"Arai castle, Sagami Province"
https://en.wikipedia.org/wiki/Battle_of_Marj_Dabiq,"Dabiq, near Aleppo, Mamluk Sultanate (modern Syria)[2]36°32′42″N 37°16′30″E﻿ / ﻿36.545°N 37.275°E﻿ / 36.545; 37.275"
https://en.wikipedia.org/wiki/Battle_of_Yaunis_Khan,Khan Yunis
https://en.wikipedia.org/wiki/Battle_of_Ridaniya,"Ridanieh, present-day Egypt"
https://en.wikipedia.org/wiki/Siege_of_Jeddah,"Jeddah, Arabia and the Red Sea"
https://en.wikipedia.org/wiki/Battle_of_Bajaur_(1519),"Bajaur, Sultanate of Swat (in present-day Khyber Pakhtunkhwa, Pakistan)"
https://en.wikipedia.org/wiki/Battle_of_Pianosa,"Tuscan Archipelago, Tyrrhenian Sea"
https://en.wikipedia.org/wiki/Battle_of_Soltau,"near Soltau, in present-day Germany"
https://en.wikipedia.org/wiki/Battle_of_Raichur,"Raichur, Karnataka, India"
https://en.wikipedia.org/wiki/Battle_of_Cempoala,"Cempoala, Mexico19°26′50.3″N 96°24′13.2″W﻿ / ﻿19.447306°N 96.403667°W﻿ / 19.447306; -96.403667"
https://en.wikipedia.org/wiki/La_Noche_Triste,"Shores of Lake Texcoco, Mexico"
https://en.wikipedia.org/wiki/Battle_of_Otumba,"The plain of Otumba, modern-day Mexico"
https://en.wikipedia.org/wiki/Battle_of_Tordesillas_(1520),"Tordesillas, province of Valladolid (Spain)"
https://en.wikipedia.org/wiki/Battle_of_Villalar,"Villalar, Crown of Castile"
https://en.wikipedia.org/wiki/Battle_of_Mactan,"off a beach in Mactan Island, Cebu, Philippines"
https://en.wikipedia.org/wiki/Battle_of_Pampeluna,"Pamplona, Spain"
https://en.wikipedia.org/wiki/Fall_of_Tenochtitlan,"Tenochtitlan, present-day Mexico City, Mexico"
https://en.wikipedia.org/wiki/Battle_of_No%C3%A1in,"Noáin, Navarre, Spain42°45′28.8000″N 1°39′14.4000″W﻿ / ﻿42.758000000°N 1.654000000°W﻿ / 42.758000000; -1.654000000"
https://en.wikipedia.org/wiki/Siege_of_Belgrade_(1521),"Nándorfehérvár, Kingdom of Hungary (present-day Belgrade, Serbia)"
https://en.wikipedia.org/wiki/Battle_of_Tunmen,Tuen Mun22°22′17″N 113°58′42″E﻿ / ﻿22.3713°N 113.9782°E﻿ / 22.3713; 113.9782
https://en.wikipedia.org/wiki/Battle_of_Bicocca,"Bicocca, Duchy of Milan (present-day Italy)45°31′05″N 9°12′36″E﻿ / ﻿45.518°N 9.210°E﻿ / 45.518; 9.210"
https://en.wikipedia.org/wiki/Siege_of_Knin,"Knin, Kingdom of Croatia44°02′00″N 16°11′00″E﻿ / ﻿44.033333°N 16.183333°E﻿ / 44.033333; 16.183333"
https://en.wikipedia.org/wiki/Siege_of_Rhodes_(1522),Rhodes
https://en.wikipedia.org/wiki/Battle_of_Xicaowan,Sai Tso Wan on Lantau Island22°22′12″N 113°58′33″E﻿ / ﻿22.3699°N 113.9759°E﻿ / 22.3699; 113.9759
https://en.wikipedia.org/wiki/Siege_of_Edo,"Edo castle, modern-day Tokyo"
https://en.wikipedia.org/wiki/Siege_of_Fuenterrab%C3%ADa_(1523%E2%80%931524),Fuenterrabía43°21′44.78″N 1°47′29.33″W﻿ / ﻿43.3624389°N 1.7914806°W﻿ / 43.3624389; -1.7914806
https://en.wikipedia.org/wiki/Battle_of_the_Sesia_(1524),"Near the Sesia River, Lombardy (present-day Italy)"
https://en.wikipedia.org/wiki/Battle_of_Acajutla,Acajutla in modern day El Salvador
https://en.wikipedia.org/wiki/Spanish_conquest_of_El_Salvador,"El Salvador, Central America"
https://en.wikipedia.org/wiki/Battle_of_Punta_Quemada,"South of Cauca, Colombia"
https://en.wikipedia.org/wiki/Battle_of_Pavia,"Pavia, Duchy of Milan (in present-day Italy)45°11′51″N 9°09′54″E﻿ / ﻿45.1975°N 9.1650°E﻿ / 45.1975; 9.1650"
https://en.wikipedia.org/wiki/Battle_of_Frankenhausen,Near Bad Frankenhausen in the present-day German state of Thuringia
https://en.wikipedia.org/wiki/Battle_of_Pfeddersheim,near Pfeddersheim
https://en.wikipedia.org/wiki/Spanish_conquest_of_Guatemala,Guatemala
https://en.wikipedia.org/wiki/First_battle_of_Panipat,"Panipat(present-day Haryana, India)29°24′11″N 76°58′24″E﻿ / ﻿29.40306°N 76.97333°E﻿ / 29.40306; 76.97333"
https://en.wikipedia.org/wiki/Battle_of_Moh%C3%A1cs,"Mohács, Kingdom of Hungary"
https://en.wikipedia.org/wiki/Siege_of_Kamakura_(1526),"Kamakura, Kanagawa"
https://en.wikipedia.org/wiki/Battle_of_Khanwa,"Khanwa, Rajasthan (near Fatehpur Sikri)27°2′7″N 77°32′35″E﻿ / ﻿27.03528°N 77.54306°E﻿ / 27.03528; 77.54306"
https://en.wikipedia.org/wiki/Battle_of_Sz%C5%91l%C5%91s,"near Csigérszőllős, Kingdom of Hungary (now Romania)"
https://en.wikipedia.org/wiki/Sack_of_Rome_(1527),"Rome, Papal States"
https://en.wikipedia.org/wiki/Battle_of_Sz%C5%91dfalva,"Sződfalva, near Szeged, Hungary"
https://en.wikipedia.org/wiki/Battle_of_Chanderi,"Chanderi, Madhya Pradesh (near Ashok Nagar)24°42′N 78°06′E﻿ / ﻿24.7°N 78.1°E﻿ / 24.7; 78.1"
https://en.wikipedia.org/wiki/Battle_of_Szina,"near Szina, Eastern Hungarian Kingdom(present-day Seňa, Slovakia)"
https://en.wikipedia.org/wiki/Battle_of_Capo_d%27Orso,"Gulf of Salerno, Tyrrhenian Sea"
https://en.wikipedia.org/wiki/Siege_of_Naples_(1528),Naples
https://en.wikipedia.org/wiki/Spanish_conquest_of_El_Salvador,"El Salvador, Central America"
https://en.wikipedia.org/wiki/Battle_of_Shimbra_Kure,"Dawaro, Ethiopian Empire"
https://en.wikipedia.org/wiki/Battle_of_Chimborazo,"At Chimborazo, in present-day Ecuador"
https://en.wikipedia.org/wiki/Battle_of_Ghaghra,"Ghaghara River, near Chhapra, Bihar25°48′N 84°48′E﻿ / ﻿25.8°N 84.8°E﻿ / 25.8; 84.8"
https://en.wikipedia.org/wiki/Capture_of_Pe%C3%B1%C3%B3n_of_Algiers_(1529),Algiers
https://en.wikipedia.org/wiki/Battle_of_Landriano,"Landriano, Lombardy (present-day Italy)"
https://en.wikipedia.org/wiki/Siege_of_Vienna_(1529),"Vienna, Holy Roman Empire(present-day Austria)"
https://en.wikipedia.org/wiki/Battle_of_Formentera,Formentera
https://en.wikipedia.org/wiki/Siege_of_Florence_(1529%E2%80%9330),"Florence, Italy"
https://en.wikipedia.org/wiki/Battle_of_Gavinana,"Gavinana, near Florence, Italy43°56′0″N 10°55′0″E﻿ / ﻿43.93333°N 10.91667°E﻿ / 43.93333; 10.91667"
https://en.wikipedia.org/wiki/Siege_of_Buda_(1530),"Buda, Hungary"
https://en.wikipedia.org/wiki/Battle_of_Chillopampa,"At Chillopampa Plains, in present-day Tungurahua Province, Ecuador"
https://en.wikipedia.org/wiki/Battle_of_Mullihambato,Peru and Ecuador
https://en.wikipedia.org/wiki/Battle_of_Antukyah,"Ethiopia, 89 km (55 mi) south of Lake Hayq"
https://en.wikipedia.org/wiki/Battle_of_Pun%C3%A1,"Puná, near Guayaquil, Ecuador"
https://en.wikipedia.org/wiki/Battle_of_Obertyn,"Obertyn in Pokutia, Ukraine"
https://en.wikipedia.org/wiki/Battle_of_Kappel,Old Swiss Confederacy
https://en.wikipedia.org/wiki/Battle_of_Amba_Sel,"Bale, Ethiopian Empire"
https://en.wikipedia.org/wiki/Battle_of_Huanucopampa,"Wanuku Pampa plains, in present-day Peru"
https://en.wikipedia.org/wiki/Battle_of_Quipaipan,"Quipaipan, in present-day Peru, close to Cuzco"
https://en.wikipedia.org/wiki/Siege_of_G%C3%BCns,"Kőszeg, Kingdom of Hungary, Habsburg monarchy (present-day Hungary)"
https://en.wikipedia.org/wiki/Battle_of_Cajamarca,"Cajamarca, Peru7°9′25″S 78°31′3″W﻿ / ﻿7.15694°S 78.51750°W﻿ / -7.15694; -78.51750"
https://en.wikipedia.org/wiki/Battle_of_Cuzco,"Cusco, present-day Peru13°31′00″S 71°58′41″W﻿ / ﻿13.5167°S 71.978°W﻿ / -13.5167; -71.978"
https://en.wikipedia.org/wiki/Siege_of_Coron_(1533%E2%80%931534),Koroni
https://en.wikipedia.org/wiki/Battle_of_Maraycalla,"Maraycalla, present-day Peru"
https://en.wikipedia.org/wiki/Conquest_of_Tunis_(1535),Tunis (present-day Tunisia)
https://en.wikipedia.org/wiki/Sack_of_Mah%C3%B3n,"Mahón, Balearic Islands"
https://en.wikipedia.org/wiki/Battle_of_Un_no_Kuchi,"Un no Kuchi, Shinano province36°2′13.330″N 138°29′44.239″E﻿ / ﻿36.03703611°N 138.49562194°E﻿ / 36.03703611; 138.49562194"
https://en.wikipedia.org/wiki/Siege_of_Cuzco,"Cuzco, Peru13°31′5.99″S 71°58′41.02″W﻿ / ﻿13.5183306°S 71.9780611°W﻿ / -13.5183306; -71.9780611"
https://en.wikipedia.org/wiki/Battle_of_Reynog%C3%BCel%C3%A9n_(1536),Reynogüelén
https://en.wikipedia.org/wiki/Battle_of_Heiligerlee_(1536),"Heiligerlee, Ommelanden, Low countries"
https://en.wikipedia.org/wiki/Battle_of_Ollantaytambo,"Near Ollantaytambo, present-day Peru13°15′29″S 72°15′48″W﻿ / ﻿13.25806°S 72.26333°W﻿ / -13.25806; -72.26333"
https://en.wikipedia.org/wiki/Siege_of_Klis,"Klis Fortress, Kingdom of Croatia within Habsburg monarchy (today's Croatia)43°33′36″N 16°31′26″E﻿ / ﻿43.56000°N 16.52389°E﻿ / 43.56000; 16.52389"
https://en.wikipedia.org/wiki/Battle_of_Abancay,"Near Abancay, Peru"
https://en.wikipedia.org/wiki/Siege_of_Corfu_(1537),Corfu
https://en.wikipedia.org/wiki/Battle_of_Gorjani,"Gorjani, Kingdom of Croatia, Kingdom of Hungary(present-day Croatia)"
https://en.wikipedia.org/wiki/Battle_of_Las_Salinas,"near Cuzco, Peru13°34′0″S 71°58′41″W﻿ / ﻿13.56667°S 71.97806°W﻿ / -13.56667; -71.97806"
https://en.wikipedia.org/wiki/Battle_of_Preveza,"Near Preveza, Ionian Sea"
https://en.wikipedia.org/wiki/Siege_of_Diu_(1538),"Diu,  Portuguese India20°43′N 70°59′E﻿ / ﻿20.71°N 70.98°E﻿ / 20.71; 70.98"
https://en.wikipedia.org/wiki/Battle_of_Tocarema,"Tocarema, Panche territory4°45′02″N 74°26′05″W﻿ / ﻿4.75056°N 74.43472°W﻿ / 4.75056; -74.43472"
https://en.wikipedia.org/wiki/Battle_of_Naungyo,"Naungyo, Irrawaddy delta  Kingdom of Hanthawaddy[1]"
https://en.wikipedia.org/wiki/Battle_of_Chausa,"Chausa (in present-day Buxar, Bihar, India)"
https://en.wikipedia.org/wiki/Siege_of_Castelnuovo,"Herceg Novi, present-day Montenegro"
https://en.wikipedia.org/wiki/Battle_of_Girolata,"Gulf of Girolata, near Osani (Corsica)"
https://en.wikipedia.org/wiki/Battle_of_Albor%C3%A1n,"off Alboran, Spain"
https://en.wikipedia.org/wiki/Mabila,"Mavila, Alabama"
https://en.wikipedia.org/wiki/Battle_of_Sahart,Modern day Tigray
https://en.wikipedia.org/wiki/Siege_of_Buda_(1541),"Buda, Hungary"
https://en.wikipedia.org/wiki/Toungoo%E2%80%93Hanthawaddy_War_(1534%E2%80%931541),"Pegu, Irrawaddy delta, Prome, Martaban"
https://en.wikipedia.org/wiki/Battle_of_Ba%C3%A7ente,"Amba Senayt, Tigray Province, Ethiopia[2][1]"
https://en.wikipedia.org/wiki/Battle_of_Sezawa,"Sezawa, Shinano Province (now Fujimi, Nagano Prefecture)35°53′45.7″N 138°14′40.5″E﻿ / ﻿35.896028°N 138.244583°E﻿ / 35.896028; 138.244583"
https://en.wikipedia.org/wiki/Battle_of_Jarte,"""Jarte,"" near Wajirat, Ethiopia[1]"
https://en.wikipedia.org/wiki/Toungoo%E2%80%93Ava_War_(1538%E2%80%931545),"Prome, Salin, Irrawaddy delta"
https://en.wikipedia.org/wiki/Battle_of_Padaung_Pass,"Prome, Salin, Irrawaddy delta"
https://en.wikipedia.org/wiki/Battle_of_the_Hill_of_the_Jews,"Hill of the Jews, Ethiopia"
https://en.wikipedia.org/wiki/Battle_of_Benadir,Mogadishu
https://en.wikipedia.org/wiki/Battle_of_Haddon_Rig,Teviotdale
https://en.wikipedia.org/wiki/Battle_of_Wofla,"Modern day Ofla, Ethiopia"
https://en.wikipedia.org/wiki/Battle_of_Chupas,"Chupas, near Huamanga, present-day Peru13°15′14″S 74°13′32″W﻿ / ﻿13.2539°S 74.22566°W﻿ / -13.2539; -74.22566"
https://en.wikipedia.org/wiki/Battle_of_Solway_Moss,"Solway Moss, Cumberland, England55°00′40″N 3°01′34″W﻿ / ﻿55.011°N 3.026°W﻿ / 55.011; -3.026"
https://en.wikipedia.org/wiki/Battle_of_Azukizaka_(1542),"Azukizaka, Mikawa Province34°55′49.1192″N 137°10′41.8717″E﻿ / ﻿34.930310889°N 137.178297694°E﻿ / 34.930310889; 137.178297694"
https://en.wikipedia.org/wiki/Siege_of_Uehara,"Uehara, Shinano Province36°0′31.853″N 138°8′56.422″E﻿ / ﻿36.00884806°N 138.14900611°E﻿ / 36.00884806; 138.14900611"
https://en.wikipedia.org/wiki/Siege_of_Kuwabara,"Kuwabara, Shinano Province36°01′33″N 138°08′23″E﻿ / ﻿36.02583°N 138.13972°E﻿ / 36.02583; 138.13972"
https://en.wikipedia.org/wiki/Siege_of_Fukuyo,"Fukuyo, Shinano Province35°35′07″N 137°55′36″E﻿ / ﻿35.5852°N 137.9267°E﻿ / 35.5852; 137.9267"
https://en.wikipedia.org/wiki/Battle_of_Alltan-Beath,"Knockartel, Scotland"
https://en.wikipedia.org/wiki/Siege_of_Perpignan_(1542),"Perpignan, Crown of Aragon, Spain(present-day France)42°41′55″N 2°53′44″E﻿ / ﻿42.6986°N 2.8956°E﻿ / 42.6986; 2.8956"
https://en.wikipedia.org/wiki/Siege_of_Pest,"Buda and Pest, Hungary (Budapest)"
https://en.wikipedia.org/wiki/Battle_of_Wayna_Daga,"near Lake Tana, Ethiopia"
https://en.wikipedia.org/wiki/Siege_of_Nagakubo,"Nagakubo, Shinano Province36°16′13″N 138°16′07″E﻿ / ﻿36.2702°N 138.2686°E﻿ / 36.2702; 138.2686"
https://en.wikipedia.org/wiki/Battle_of_Muros_Bay,"Estuary of Muros, A Coruña, Galicia Spain"
https://en.wikipedia.org/wiki/Siege_of_Esztergom_(1543),"Esztergom, Hungary"
https://en.wikipedia.org/wiki/Siege_of_Nice,"Nice, Savoy"
https://en.wikipedia.org/wiki/Toungoo%E2%80%93Ava_War_(1538%E2%80%931545),"Prome, Salin, Irrawaddy delta"
https://en.wikipedia.org/wiki/Siege_of_Landrecies_(1543),"Landrecies, Kingdom of France50°07′34″N 3°41′28″E﻿ / ﻿50.126°N 3.691°E﻿ / 50.126; 3.691"
https://en.wikipedia.org/wiki/Battle_of_Ceresole,"Near Ceresole d'Alba, southeast of Turin, present-day Italy44°48′18″N 7°50′42″E﻿ / ﻿44.805°N 7.845°E﻿ / 44.805; 7.845"
https://en.wikipedia.org/wiki/Battle_of_Serravalle_(1544),"Serravalle Scrivia, Apennine Mountains"
https://en.wikipedia.org/wiki/Battle_of_the_Shirts,"Laggan, north end of Loch Lochy (Laggen and Kinloch Lochy)grid reference NN289967[2]57°1′49″N 4°49′8″W﻿ / ﻿57.03028°N 4.81889°W﻿ / 57.03028; -4.81889"
https://en.wikipedia.org/wiki/First_Siege_of_Boulogne,"Boulogne-sur-Mer, France"
https://en.wikipedia.org/wiki/Second_Siege_of_Boulogne,"Boulogne-sur-Mer, France"
https://en.wikipedia.org/wiki/Battle_of_Sammel,"Jaitaran, Rajputana, India"
https://en.wikipedia.org/wiki/Battle_of_Salin_(1544),"Prome, Salin, Irrawaddy delta"
https://en.wikipedia.org/wiki/Siege_of_Kojinyama,"Kojinyama fortress, Shinano Province"
https://en.wikipedia.org/wiki/Battle_of_Ancrum_Moor,"Four miles northwest of Jedburgh, Scotland"
https://en.wikipedia.org/wiki/Siege_of_Takat%C5%8D_(1545),"Takatō castle, Shinano Province, Japan35°49′59.09″N 138°3′46.08″E﻿ / ﻿35.8330806°N 138.0628000°E﻿ / 35.8330806; 138.0628000"
https://en.wikipedia.org/wiki/Siege_of_Ry%C5%ABgasaki,"Ryūgasaki, Shinano Province, near Lake Suwa"
https://en.wikipedia.org/wiki/Battle_of_the_Solent,"The Solent, off the south coast of England50°46′39″N 1°13′35″W﻿ / ﻿50.77750°N 1.22639°W﻿ / 50.77750; -1.22639"
https://en.wikipedia.org/wiki/Battle_of_Bonchurch,"Bonchurch, Isle of Wight, England50°36′12.46″N 1°11′55.43″W﻿ / ﻿50.6034611°N 1.1987306°W﻿ / 50.6034611; -1.1987306"
https://en.wikipedia.org/wiki/Battle_of_Kawagoe,"Kawagoe Castle, Musashi Province (today, Saitama Prefecture)"
https://en.wikipedia.org/wiki/Battle_of_I%C3%B1aquito,"Iñaquito, near Quito, present-day Ecuador"
https://en.wikipedia.org/wiki/Battle_of_Quilacura,Quilacura[1] in the vicinity of the Bio-Bio River
https://en.wikipedia.org/wiki/Taungoo%E2%80%93Mrauk-U_War_(1545%E2%80%931547),Arakan
https://en.wikipedia.org/wiki/Battle_of_M%C3%BChlberg,"Mühlberg, Saxony, Holy Roman Empire(present-day Germany)51°25′59″N 13°13′00″E﻿ / ﻿51.43306°N 13.21667°E﻿ / 51.43306; 13.21667"
https://en.wikipedia.org/wiki/Battle_of_Drakenburg,near Drakenburg
https://en.wikipedia.org/wiki/Battle_of_Pinkie,"Musselburgh, Lothian, Scotland55°55′49″N 3°01′16″W﻿ / ﻿55.9304°N 3.0211°W﻿ / 55.9304; -3.0211﻿ (Battle of Pinkie)"
https://en.wikipedia.org/wiki/Battle_of_Huarina,"Huarina, present-day Bolivia"
https://en.wikipedia.org/wiki/Battle_of_Uedahara,"Uedahara, Shinano Province (now Ueda, Nagano Prefecture)36°23′44.5″N 138°12′47.9″E﻿ / ﻿36.395694°N 138.213306°E﻿ / 36.395694; 138.213306"
https://en.wikipedia.org/wiki/Battle_of_Shirojiritoge,"Shiojiritoge, Shinano Province36°4′11.6″N 138°1′39.8″E﻿ / ﻿36.069889°N 138.027722°E﻿ / 36.069889; 138.027722"
https://en.wikipedia.org/wiki/Battle_of_Jaquijahuana,"Sacsahuana, Cuzco valley, present-day Peru13°28′6″S 72°12′24″W﻿ / ﻿13.46833°S 72.20667°W﻿ / -13.46833; -72.20667"
https://en.wikipedia.org/wiki/Siege_of_Fukashi,"Fukashi Castle, Nagano Prefecture, Japan36°14′20″N 137°58′09″E﻿ / ﻿36.2388°N 137.9691°E﻿ / 36.2388; 137.9691"
https://en.wikipedia.org/wiki/Burmese%E2%80%93Siamese_War_(1547%E2%80%931549),"Upper Tenessarim coast, western and central Siam"
https://en.wikipedia.org/wiki/Burmese%E2%80%93Siamese_War_(1547%E2%80%931549),"Upper Tenessarim coast, western and central Siam"
https://en.wikipedia.org/wiki/Battle_of_Andalien,Vicinity of Andalién River
https://en.wikipedia.org/wiki/Battle_of_Penco,Vicinity of Penco
https://en.wikipedia.org/wiki/Capture_of_Mahdia_(1550),"Mahdia, present-day Tunis"
https://en.wikipedia.org/wiki/Battle_of_Sau%C3%B0afell,"Sauðafell, Iceland"
https://en.wikipedia.org/wiki/Siege_of_Tripoli_(1551),"Tripoli, Libya"
https://en.wikipedia.org/wiki/Sieges_of_Toishi,"Toishi Castle, Shinano Province, Japan36°25′28.124″N 138°17′29.418″E﻿ / ﻿36.42447889°N 138.29150500°E﻿ / 36.42447889; 138.29150500"
https://en.wikipedia.org/wiki/Siege_of_Mirandola_(1551),"Mirandola, Emilia, Italy"
https://en.wikipedia.org/wiki/Siege_of_Temesv%C3%A1r_(1552),"Temesvár, Kingdom of Hungary  (today Timișoara, Romania)"
https://en.wikipedia.org/wiki/Capture_of_Muscat_(1552),"Muscat, Oman23°36′31″N 58°35′31″E﻿ / ﻿23.608611°N 58.591944°E﻿ / 23.608611; 58.591944"
https://en.wikipedia.org/wiki/Battle_of_Ponza_(1552),"Off Ponza, present-day Italy"
https://en.wikipedia.org/wiki/Siege_of_Kazan_(1552),"Kazan, Khanate of Kazan (Current day Russia)"
https://en.wikipedia.org/wiki/Siege_of_Eger_(1552),"Eger, Northern Kingdom of Hungary47°54′14.04″N 20°22′45.84″E﻿ / ﻿47.9039000°N 20.3794000°E﻿ / 47.9039000; 20.3794000"
https://en.wikipedia.org/wiki/Siege_of_Metz_(1552),"Metz, France"
https://en.wikipedia.org/wiki/Battles_of_Kawanakajima,"Kawanakajima, Shinano Province, Japan36°38′55″N 138°11′41″E﻿ / ﻿36.648611°N 138.194722°E﻿ / 36.648611; 138.194722"
https://en.wikipedia.org/wiki/Siege_of_Katsurao,"Katsurao, Shinano province"
https://en.wikipedia.org/wiki/Battle_of_Sievershausen,"Sievershausen, Principality of Brunswick-Wolfenbüttel"
https://en.wikipedia.org/wiki/Battle_of_Tucapel,Vicinity of fort of Tucapel
https://en.wikipedia.org/wiki/Battle_of_Marihue%C3%B1u,"Vicinity of Marihueñu, present-day Biobío Region, Chile"
https://en.wikipedia.org/wiki/Battle_of_Marciano,"Marciano della Chiana, Italy"
https://en.wikipedia.org/wiki/Battle_of_the_Gulf_of_Oman,Gulf of Oman
https://en.wikipedia.org/wiki/Battle_of_Renty,"Renty, France"
https://en.wikipedia.org/wiki/Battle_of_Tadla,"Tadla, Morocco32°20′0″N 6°21′0″W﻿ / ﻿32.33333°N 6.35000°W﻿ / 32.33333; -6.35000"
https://en.wikipedia.org/wiki/Battle_of_Oshikibata,"Oshikibata, Aki Province34°21′24.8″N 132°17′3.6″E﻿ / ﻿34.356889°N 132.284333°E﻿ / 34.356889; 132.284333"
https://en.wikipedia.org/wiki/Battle_of_Kivinebb,"Kivinebb, Russia"
https://en.wikipedia.org/wiki/Battle_at_Machhiwara,Machhiwara30°55′N 76°12′E﻿ / ﻿30.91°N 76.2°E﻿ / 30.91; 76.2
https://en.wikipedia.org/wiki/Battle_of_Sirhind_(1555),Sirhind
https://en.wikipedia.org/wiki/Capture_of_Bougie,Béjaïa (in present-day Algeria)
https://en.wikipedia.org/wiki/Battle_of_Miyajima,"Itsukushima, Aki Province34°18′5.8″N 132°19′20.3″E﻿ / ﻿34.301611°N 132.322306°E﻿ / 34.301611; 132.322306"
https://en.wikipedia.org/wiki/Battles_of_Kawanakajima,"Kawanakajima, Shinano Province, Japan36°38′55″N 138°11′41″E﻿ / ﻿36.648611°N 138.194722°E﻿ / 36.648611; 138.194722"
https://en.wikipedia.org/wiki/Battle_of_Garbharry,"Foot of the mountain Beinn-mhor, in Berriedale, Scotland"
